word,time origin,end point,1976-1,1976-10,1976-11,1976-12,1976-2,1976-3,1976-4,1976-5,1976-6,1976-7,1976-8,1976-9,1977-1,1977-10,1977-11,1977-12,1977-2,1977-3,1977-4,1977-5,1977-6,1977-7,1977-8,1977-9,1978-1,1978-10,1978-11,1978-12,1978-2,1978-3,1978-4,1978-5,1978-6,1978-7,1978-8,1978-9,1979-1,1979-10,1979-11,1979-12,1979-2,1979-3,1979-4,1979-5,1979-6,1979-7,1979-8,1979-9,1980-1,1980-10,1980-11,1980-12,1980-2,1980-3,1980-4,1980-5,1980-6,1980-7,1980-8,1980-9,1981-1,1981-10,1981-11,1981-12,1981-2,1981-3,1981-4,1981-5,1981-6,1981-7,1981-8,1981-9,1982-1,1982-10,1982-11,1982-12,1982-2,1982-3,1982-4,1982-5,1982-6,1982-7,1982-8,1982-9,1983-1,1983-10,1983-11,1983-12,1983-2,1983-3,1983-4,1983-5,1983-6,1983-7,1983-8,1983-9,1984-1,1984-10,1984-11,1984-12,1984-2,1984-3,1984-4,1984-5,1984-6,1984-7,1984-8,1984-9,1985-1,1985-10,1985-11,1985-12,1985-2,1985-3,1985-4,1985-5,1985-6,1985-7,1985-8,1985-9,1986-1,1986-10,1986-11,1986-12,1986-2,1986-3,1986-4,1986-5,1986-6,1986-7,1986-8,1986-9,1987-1,1987-10,1987-11,1987-12,1987-2,1987-3,1987-4,1987-5,1987-6,1987-7,1987-8,1987-9,1988-1,1988-10,1988-11,1988-12,1988-2,1988-3,1988-4,1988-5,1988-6,1988-7,1988-8,1988-9,1989-1,1989-10,1989-11,1989-12,1989-2,1989-3,1989-4,1989-5,1989-6,1989-7,1989-8,1989-9,1990-1,1990-10,1990-11,1990-12,1990-2,1990-3,1990-4,1990-5,1990-6,1990-7,1990-8,1990-9,1991-1,1991-10,1991-11,1991-12,1991-2,1991-3,1991-4,1991-5,1991-6,1991-7,1991-8,1991-9,1992-1,1992-10,1992-11,1992-12,1992-2,1992-3,1992-4,1992-5,1992-6,1992-7,1992-8,1992-9,1993-1,1993-10,1993-11,1993-12,1993-2,1993-3,1993-4,1993-5,1993-6,1993-7,1993-8,1993-9,1994-1,1994-10,1994-11,1994-12,1994-2,1994-3,1994-4,1994-5,1994-6,1994-7,1994-8,1994-9,1995-1,1995-10,1995-11,1995-12,1995-2,1995-3,1995-4,1995-5,1995-6,1995-7,1995-8,1995-9,1996-1,1996-10,1996-11,1996-12,1996-2,1996-3,1996-4,1996-5,1996-6,1996-7,1996-8,1996-9,1997-1,1997-10,1997-11,1997-12,1997-2,1997-3,1997-4,1997-5,1997-6,1997-7,1997-8,1997-9,1998-1,1998-10,1998-11,1998-12,1998-2,1998-3,1998-4,1998-5,1998-6,1998-7,1998-8,1998-9,1999-1,1999-10,1999-11,1999-12,1999-2,1999-3,1999-4,1999-5,1999-6,1999-7,1999-8,1999-9,2000-1,2000-10,2000-11,2000-12,2000-2,2000-3,2000-4,2000-5,2000-6,2000-7,2000-8,2000-9,2001-1,2001-10,2001-11,2001-12,2001-2,2001-3,2001-4,2001-5,2001-6,2001-7,2001-8,2001-9,2002-1,2002-10,2002-11,2002-12,2002-2,2002-3,2002-4,2002-5,2002-6,2002-7,2002-8,2002-9,2003-1,2003-10,2003-11,2003-12,2003-2,2003-3,2003-4,2003-5,2003-6,2003-7,2003-8,2003-9,2004-1,2004-10,2004-11,2004-12,2004-2,2004-3,2004-4,2004-5,2004-6,2004-7,2004-8,2004-9,2005-1,2005-10,2005-11,2005-12,2005-2,2005-3,2005-4,2005-5,2005-6,2005-7,2005-8,2005-9,2006-1,2006-10,2006-11,2006-12,2006-2,2006-3,2006-4,2006-5,2006-6,2006-7,2006-8,2006-9,2007-1,2007-10,2007-11,2007-12,2007-2,2007-3,2007-4,2007-5,2007-6,2007-7,2007-8,2007-9,2008-1,2008-10,2008-11,2008-12,2008-2,2008-3,2008-4,2008-5,2008-6,2008-7,2008-8,2008-9,2009-1,2009-10,2009-11,2009-12,2009-2,2009-3,2009-4,2009-5,2009-6,2009-7,2009-8,2009-9
okia1,1982-10,1994-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68284299644,,,,,,,,1.65994917401,,,,,,,1.66577962551,,,,1.70768767545,,,,,1.71349391309,,1.76501486097,1.69751451077,,,,,1.68230922837,,,1.70252566544,,,,,,1.76378413535,,1.76132239207,,,,,,1.74271888128,,,,1.77658142682,,,,,,1.7353625168,,,,,,,,,,,,,,1.89029561177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9254025675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
okt4a,1982-10,2000-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56327609859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67656506652,,,,,,,,,,,,,,,,1.73326320713,1.70557488297,,,,,,,,,,1.7304335691,,,,,1.81712357719,,,,,,,,,,,,,,1.76846651217,,,,,,,1.84287526975,,,,,,1.89490372804,1.85074138282,,,,1.89438443482,,,,1.93423668045,,1.91080934683,1.89900662968,,1.92456374869,,1.87247874632,1.90380392946,1.89244421957,,,,1.91288383435,,1.91803280942,1.89440615795,1.93921869907,,,,,,,,,1.923553915,,,,,,,1.93461114135,,,,,,1.96649000849,1.95454140624,,,,,,,,,2.00202139935,2.00419744272,,1.99312108977,2.03421768636,,,,,,,2.09782529216,,,,,,,,,2.03412134813,2.08376429167,,,,,2.05317345775,,,,,,,,,,,,2.08707887569,2.05384416133,,,,,,,,,,2.10308682787,,,,,,,,,,,,,,,,,,,,,,,,,,2.13204651258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oleoylglycerol,1977-8,2004-9,,,,,,,,,,,,,,,,,,,,,,,1.36744305779,,,1.45853561546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50818077236,,,,,1.60244606559,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68886646607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98045412364,,,,,,,,,,,,,,,,,,,,,,,,,,2.02189064257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15100493057,,,,,,,,,,,,2.1649237077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27818443276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orndcase,1981-9,1988-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51417861713,,1.55809673516,1.55241828949,1.58550905691,,,,,,,,,,,,,,1.6053353754,,,,,,,1.64798995962,,,,1.66433205649,,,,1.68104282146,,,,,,,,,1.68820597251,,,,,1.6946956569,1.71846662309,,,,1.76746744189,1.73109967682,,,,,,,,,,,1.81593434785,,,,,,,,,,,,,,,1.80723322776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ovomacroglobulin,1982-11,2001-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55932541155,,,,,,,,,,,,,,,,,,,,,,,,1.69114949483,,,,,,,,,,,,,,,,,,,,,,,,,,1.73243599034,,,,,,,,,,,,,,,,,,,,,,,1.83146915912,1.75893346427,,,,,,,,,,,1.92196734712,,,1.89524332832,,,,,,,,,,,,,1.87458844918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ovothiol,1986-10,2003-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74858098237,,,,,,,,,,,,,,,,,,,1.78526104645,,,,1.76240330735,,1.7963056208,,,,,,,,,,,,,,,,,,,,,,,,,,1.89066714698,,,,,,,,1.8974963555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98118162833,2.01719379849,,,,,,,,,,,,,,,,,2.10371530539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13485931816,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12306269303,,,,,,,2.19616821293,,,,,,,,,,,,,,2.20084811525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p140trk,1991-7,2000-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87949760611,,,,,,,,,1.96632337312,,,1.92175529553,,1.96763310733,,,,2.0171513729,,,,,,,1.97111837695,1.97666358699,,,2.01660045822,,,1.99873247862,,,,,,,,,,2.09350225632,,,,,,,,2.03522892968,2.03266745062,,2.06780594617,2.11283119757,,,,,,,,,,,2.06908672455,,,,,,,,2.05565450968,,2.07597168726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p21s,1984-11,1999-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7573068039,,,,,,,1.75793516005,1.71652109786,,,,,,,,,,,,,,,,1.80509921042,,,1.76112448174,,,1.76783735454,,,,,1.84279700293,,1.88853525837,,,1.88254301936,,,1.89944882354,1.84509156966,,1.8910981326,,,,,,,,1.87007060576,1.89448231451,,,1.88604295767,,1.93499511455,,,,,1.91706770618,1.88427536886,,,,,1.91625704942,1.97405156908,,1.95897191921,1.92310140294,,,,,,1.93842083785,1.96650600008,,,,,1.96918924599,,,,,,1.96882988745,,,,,,,,,,,,,,,2.06169412831,,,,,,,,,,,,,,2.10557864143,,,,,,,,,,,,,,,,,,,,,,,,,2.09949535714,,,,,,,,,,,2.15958241106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p40x,1984-9,1999-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70005874861,,,,1.75833722506,,,1.71658529534,,1.72252576355,,,,,1.7513257561,1.73175426836,,,1.73792466043,,,,,,,1.73025404517,,,,,1.75021522365,1.76712152074,,1.79842569321,1.72499670724,,,,,,1.79783781867,,,,,,1.76634354852,,,1.85461271991,,1.88858867864,,,,,,,1.84356087647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p450coh,1988-12,1994-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81326797998,,,,,,,,,,,,,,,,1.83814424558,1.91063351473,,1.84497958127,,,,,,,,,,,,,,,1.93533373038,,,1.91411468544,,,,,,1.89805917258,1.91489651965,,,1.94834347922,,1.93821696653,,,,,1.92112591788,,,1.93524268671,,,,,,,,,,1.9749881235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p56lyn,1990-12,2004-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95060677938,,,,,,,,,1.91146244085,,,,,,,1.93857098731,,,,1.9540251667,,2.00169318188,,,,,,,,,,,,,,,,,,,,,2.00817309433,,,,,,,,2.0332195955,,,,,,,,,,,,,,2.08852023243,,,2.05581830254,,,,2.11626509734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13526787734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p95vav,1991-2,2000-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9274568116,,1.92573605296,,,,1.9665436478,,,,,,,,,,,,,,,,,1.97563909877,,,,2.02756736015,,2.00601063067,,1.98447694319,,,,,2.0179425503,,,2.04931937412,,2.00549687322,,,,,,,,,,,,,2.06127536809,,,,,2.0631458168,,,,,,,,,,,,,,,,,,,,,,,,,,2.13818384706,,2.15530467009,,,,,,,,,,,,,,2.14797785703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padac,1981-12,1998-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55986944924,,,,,,,,,,,,,,1.66252891107,,,,,,,,,,1.70004367607,,,,,,,,,,1.70412871439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76956854545,,,,,,,,,,,1.75801697802,,,1.85697728882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padprp,1990-9,1999-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89361332419,,1.9115222916,,1.94943413122,1.87858774457,,,,,,,,1.9164913004,1.97139576285,1.95384483542,,1.91524426042,,,,1.94529787034,,,1.9709356208,1.9124201576,,,2.01930642582,,,,1.95445134666,1.99565790596,1.9432884549,,1.97931609503,,,2.00459272626,,,2.00046327929,,1.97200747329,,,2.00421841848,1.97938087006,1.99675967182,2.04627213274,,2.10637656101,2.00421315664,,,,2.00452047414,1.9877028285,,,,,2.06971362211,,2.0607222932,2.05886756,,,2.0676111207,,,,,,,,,,,,,,,,2.05974280645,,2.09081488856,,,,,2.07777737465,,,,,,,,,,,,,2.14171270266,,2.11786406706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pancreolauryl,1983-12,2004-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66029256675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72983336893,,,,,,,,1.7267136344,,,,,,,,,,,,,1.80593404332,,,,,,,,,,,,,,,,,,,,1.85049997866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99357736365,,,,,,,,,,,,,,,,,,,2.06307664878,,,,,,,,2.07399801057,,,,,2.11977072255,,,,,,,,,,,,,,2.10764367079,2.11125746289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18965842997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paraneurons,1976-11,2004-6,,,1.48090116677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48364319045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56983039739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81571198887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90217884386,1.90654876617,,,,,,,,,,,,,1.89327719941,,,,,,,,,,,,1.91571566885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08798353608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09170103094,,,,2.1035450457,,,,,2.10305981431,,,,,,,,,,,,,,,,,,,,2.21495440952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcfia,1985-9,2001-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73181135802,,,,,,,,,,,,,,,,,,,,,,,,1.74998122358,,,,1.83352602445,,,,,,1.76928673202,,1.78466138683,,,,,,,1.8891619318,,,,,,,,,,,1.90510169016,,,,,1.88391425976,,1.8956441842,,,,1.91163170334,,,1.89517768314,,,1.89760033279,,,,,1.975869392,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00884163232,,,,,,,,,,,,,,,,,,,2.08488186156,,,,,,,,,,,,,,,,,2.08568868787,,,,,,,2.12526695606,,,,,,,,2.08456763659,,,,,,,,,2.13293963899,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14506478427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pentacaine,1985-1,2001-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6878080533,1.71357340298,,,,,,,,,1.70576371625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79513532945,,,,,,,,,,,,,,,,,,,,,,,,1.89745776989,,,1.86932926194,1.89055349683,,,,1.90250211665,,,,,1.890959324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0657335933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19221534075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pertussigen,1977-1,2001-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52062955504,,,,,1.50795649717,,,,,,,,,,,,,,,,,,,1.63750779843,,1.65488848632,,1.64294616152,,1.65255887166,1.69238044715,,1.75237163385,,,,,1.69897756216,1.66682692038,,,,,1.72222399997,,,,,,,,,,,,,1.77554159509,1.72765195202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76838384687,,,1.85666651932,,1.88921929791,,,,,,,,,,,,,,,1.903000946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet122,1988-11,2000-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78285079819,,,1.78862333771,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89988861673,1.86068435019,,1.90628174278,,,1.90934942334,,1.90309016795,,,,,,,,,1.97003571511,,,,,,,,,,,,,,,,,,,1.98915399438,,1.97131870617,,,,,,1.98408785441,,,,,,,,,,,,,,,,2.04450312096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13349638353,,,,,,,,,2.17032663905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phc79,1980-11,2002-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51668875943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6976278255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90634999261,,1.8692188904,,,,,,,,,1.86039133691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99906575903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piliformis,1976-10,2000-10,,1.47480385298,,,,,,,,,,,,,,,,,1.48577070534,1.44573044791,,,,,1.38230044394,,,,,,,,,,,,1.4225760451,,,,,,1.4708803288,,,,,,,,,,,,1.49919995118,,,,,,,,,,,,1.53001510436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67609404603,,1.69513016124,,,,,,,,,,,,,,,,,,,1.75436478105,,,,,,,1.75732885839,,,,,,,,,,1.76490694473,,,1.73347140025,,,,,,,,,,,,,,,,,,,1.87185568273,,,,,,,,,,1.88084022951,,,,1.89314023678,,,,,,1.89201456573,,1.90843713358,,,,1.92114588046,,,,,,,1.95719912706,,,,,,,,1.92864720622,,,,,,,,1.94873553314,,,,,,,,2.03604083359,,,,,1.98739351937,,,1.96909673746,,,,,,,,,,,,,,,2.03676799708,,,,2.04049938667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
